@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute proto numeric
@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute class {TELNET,FTP,HTTP,DNS,lime,localForwarding,remoteForwarding,scp,sftp,x11,shell}

@data
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,77,77,0,-1,0,0,0,0,0,0,17,1,77,0,0,lime
124,124,124,0,606,0,0,0,0,0,0,17,1,124,1,606,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,100,124,33,61,0,0,0,0,0,0,17,2,201,1,61,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,100,124,33,628,0,0,0,0,0,0,17,2,201,1,628,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,97,101,9,-1,0,2051,115272,80059,0,0,17,7,683,0,0,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
51,51,51,0,-1,0,437261,437261,0,0,0,17,2,102,0,0,lime
77,100,124,33,199,0,0,0,0,0,0,17,2,201,1,199,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
51,55,59,5,134,45,397021,397021,0,390611,390611,17,2,110,2,269,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,117,0,0,0,0,0,0,17,1,59,1,117,lime
77,94,101,10,-1,0,149,297,74,0,0,17,15,1419,0,0,lime
77,77,77,0,-1,0,0,0,0,0,0,17,2,154,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
167,167,167,0,-1,0,0,0,0,0,0,17,1,167,0,0,lime
101,101,101,0,539,0,0,0,0,0,0,17,1,101,1,539,lime
101,101,101,0,-1,0,72,165,65,0,0,17,8,808,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,55,59,5,135,45,425585,425585,0,424223,424223,17,2,110,2,271,lime
101,101,101,0,68,0,0,0,0,0,0,17,1,101,1,68,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,638,0,0,0,0,0,0,17,1,101,1,638,lime
77,96,101,9,-1,0,65,309,124,0,0,17,17,1645,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,98,101,7,-1,0,227,2001,828,0,0,17,17,1669,0,0,lime
101,101,101,0,152,0,0,0,0,0,0,17,2,202,2,304,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,386,0,0,0,0,0,0,17,1,101,1,386,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
101,101,101,0,266,0,0,0,0,0,0,17,1,101,1,266,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,99,101,6,-1,0,221,221,0,0,0,17,15,1491,0,0,lime
51,55,59,5,135,45,408717,408717,0,382914,382914,17,2,110,2,271,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,122,0,0,0,0,0,0,17,1,101,1,122,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
77,108,124,27,-1,0,0,0,0,0,0,17,3,325,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,167,0,0,0,0,0,0,17,1,59,1,167,lime
101,101,101,0,566,0,0,0,0,0,0,17,2,202,2,1132,lime
77,85,101,13,-1,0,0,0,0,0,0,17,3,255,0,0,lime
62,72,84,5,103,37,1817,725086,184215,951,529415,17,30,2160,30,3092,DNS
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,218,0,0,0,0,0,0,17,3,303,1,218,lime
77,77,77,0,-1,0,0,0,0,0,0,17,1,77,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,61,0,0,0,0,0,0,17,2,202,2,122,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,636,0,0,0,0,0,0,17,1,101,1,636,lime
101,101,101,0,-1,0,74,218,101,0,0,17,5,505,0,0,lime
101,101,101,0,419,0,0,0,0,0,0,17,1,101,1,419,lime
101,101,101,0,638,0,0,0,0,0,0,17,1,101,1,638,lime
101,101,101,0,-1,0,0,0,0,0,0,17,5,505,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,108,124,27,-1,0,0,0,0,0,0,17,3,325,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
77,100,124,27,-1,0,0,0,0,0,0,17,4,402,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
59,59,59,0,167,0,0,0,0,0,0,17,1,59,1,167,lime
101,101,101,0,502,0,0,0,0,0,0,17,1,101,1,502,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,77,77,0,-1,0,0,0,0,0,0,17,1,77,0,0,lime
77,97,101,9,-1,0,0,0,0,0,0,17,6,582,0,0,lime
101,236,375,156,279,309,0,0,0,0,0,17,4,946,3,839,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,108,124,27,287,0,501465,501465,0,0,0,17,3,325,1,287,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,55,59,5,135,45,436492,436492,0,392678,392678,17,2,110,2,271,lime
51,51,51,0,-1,0,324507,405346,10976,0,0,17,51,2601,0,0,lime
77,96,101,10,-1,0,0,0,0,0,0,17,10,962,0,0,lime
40,1389,1500,253,53,98,5561,79389,7814,1175,86990,6,269,373879,146,7780,lime
51,51,51,0,89,0,0,0,0,0,0,17,1,51,1,89,lime
101,101,101,0,-1,0,178,178,0,0,0,17,2,202,0,0,lime
101,301,502,283,345,345,0,0,0,0,0,17,2,603,2,691,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,535,0,0,0,0,0,0,17,1,101,1,535,lime
77,77,77,0,-1,0,993213,993213,0,0,0,17,3,231,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
40,1366,1492,264,48,67,3578,920485,276156,1262,920480,6,300,409803,293,14241,lime
77,108,124,27,287,0,501366,501366,0,0,0,17,3,325,1,287,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,100,124,33,199,0,0,0,0,0,0,17,2,201,1,199,lime
77,89,101,13,-1,0,0,0,0,0,0,17,4,356,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
57,57,57,0,112,0,0,0,0,0,0,17,1,57,1,112,lime
77,100,124,27,634,0,0,0,0,0,0,17,4,402,1,634,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
59,59,59,0,167,0,0,0,0,0,0,17,1,59,1,167,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
101,101,101,0,487,68,0,0,0,0,0,17,4,404,4,1948,lime
77,100,124,27,634,0,1083637,1083637,0,0,0,17,4,402,2,1268,lime
101,101,101,0,61,0,0,0,0,0,0,17,3,303,1,61,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,423,0,0,0,0,0,0,17,1,101,1,423,lime
59,59,59,0,113,0,0,0,0,205,236,17,1,59,11,1243,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
77,93,101,13,-1,0,0,0,0,0,0,17,3,279,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,97,101,8,-1,0,64,858012,303290,0,0,17,19,1847,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
40,1379,1492,254,51,81,3141,735947,274008,451,735942,6,241,332370,240,12342,lime
77,98,101,7,-1,0,68,666,312,0,0,17,11,1087,0,0,lime
51,51,51,0,113,0,0,0,0,218,310,17,1,51,3,339,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
101,101,101,0,622,23,0,0,0,0,0,17,3,303,3,1866,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
101,101,101,0,634,0,87,87,0,39487,39487,17,2,202,2,1268,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,634,0,0,0,0,0,0,17,2,202,2,1268,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,77,77,0,-1,0,0,0,0,0,0,17,1,77,0,0,lime
101,101,101,0,635,0,1334,1334,0,16394,16394,17,3,303,3,1905,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,635,2,0,0,0,0,0,17,2,202,2,1271,lime
101,101,101,0,561,0,0,0,0,0,0,17,1,101,1,561,lime
124,124,124,0,606,0,0,0,0,0,0,17,1,124,1,606,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,167,0,0,0,0,0,0,17,1,59,1,167,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
101,101,101,0,-1,0,767,767,0,0,0,17,3,303,0,0,lime
101,101,101,0,636,0,0,0,0,0,0,17,1,101,1,636,lime
101,101,101,0,638,0,0,0,0,0,0,17,1,101,1,638,lime
77,97,101,9,-1,0,157,157,0,0,0,17,7,683,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
51,55,59,5,135,45,397258,397258,0,420149,420149,17,2,110,2,271,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
77,97,101,9,-1,0,78,406,168,0,0,17,18,1746,0,0,lime
101,101,101,0,401,0,0,0,0,0,0,17,1,101,1,401,lime
40,892,1500,624,44,59,1568,646056,162846,2182,539144,6,561,500713,411,18124,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
101,101,101,0,514,0,0,0,0,0,0,17,4,404,1,514,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,371,371,0,0,0,17,3,303,0,0,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
58,66,72,5,-1,0,0,0,0,0,0,17,81,5354,0,0,DNS
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
77,89,101,13,-1,0,0,0,0,0,0,17,4,356,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
77,77,77,0,-1,0,0,0,0,0,0,17,1,77,0,0,lime
58,66,72,5,-1,0,0,0,0,0,0,17,61,4032,0,0,DNS
77,100,124,27,-1,0,0,0,0,0,0,17,4,402,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
58,68,83,7,129,22,929,151044,51973,914,155897,17,29,1986,28,3625,DNS
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
77,108,124,27,-1,0,0,0,0,0,0,17,3,325,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
77,100,124,33,586,0,0,0,0,0,0,17,2,201,1,586,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
101,101,101,0,140,0,0,0,0,0,0,17,1,101,1,140,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
51,55,59,5,134,45,399697,399697,0,394683,394683,17,2,110,2,269,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,483,0,0,0,0,0,0,17,1,101,1,483,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
77,93,101,13,-1,0,0,0,0,0,0,17,3,279,0,0,lime
59,59,59,0,113,0,0,0,0,194,224,17,1,59,11,1243,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,251,4,0,0,0,0,0,17,2,202,2,502,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
59,59,59,0,167,0,0,0,0,0,0,17,1,59,1,167,lime
101,101,101,0,-1,0,22707,22707,0,0,0,17,2,202,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
77,108,124,27,287,0,501388,501388,0,0,0,17,3,325,1,287,lime
77,108,124,27,-1,0,0,0,0,0,0,17,3,325,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
40,1294,1492,322,47,58,1952,904151,126070,985,892178,6,747,966942,571,27326,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
77,108,124,27,287,0,501354,501354,0,0,0,17,3,325,1,287,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,634,0,0,0,0,0,0,17,2,202,2,1268,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
40,1390,1500,246,46,54,2848,654059,84555,532,654064,6,919,1277483,867,40299,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,416,0,302,302,0,4529,4529,17,2,202,2,832,lime
77,96,101,9,-1,0,66,3418,1329,0,0,17,17,1645,0,0,lime
51,51,51,0,113,0,84,252539,178512,205,252092,17,3,153,9,1017,lime
77,100,124,33,398,0,0,0,0,0,0,17,2,201,1,398,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
77,98,101,7,-1,0,131,127950,73754,0,0,17,17,1669,0,0,lime
77,95,101,10,-1,0,687,687,0,0,0,17,9,861,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,77,77,0,-1,0,0,0,0,0,0,17,1,77,0,0,lime
124,124,124,0,606,0,0,0,0,0,0,17,1,124,1,606,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,100,124,33,61,0,0,0,0,0,0,17,2,201,1,61,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,100,124,33,628,0,0,0,0,0,0,17,2,201,1,628,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,97,101,9,-1,0,2051,115272,80059,0,0,17,7,683,0,0,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
51,51,51,0,-1,0,437261,437261,0,0,0,17,2,102,0,0,lime
77,100,124,33,199,0,0,0,0,0,0,17,2,201,1,199,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
51,55,59,5,134,45,397021,397021,0,390611,390611,17,2,110,2,269,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,117,0,0,0,0,0,0,17,1,59,1,117,lime
77,93,101,11,-1,0,149,297,74,0,0,17,16,1496,0,0,lime
77,77,77,0,-1,0,0,0,0,0,0,17,2,154,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
167,167,167,0,-1,0,0,0,0,0,0,17,1,167,0,0,lime
101,101,101,0,539,0,0,0,0,0,0,17,1,101,1,539,lime
101,101,101,0,-1,0,72,165,65,0,0,17,8,808,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
51,55,59,5,135,45,425585,425585,0,424223,424223,17,2,110,2,271,lime
101,101,101,0,68,0,0,0,0,0,0,17,1,101,1,68,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,638,0,0,0,0,0,0,17,1,101,1,638,lime
77,96,101,9,-1,0,65,309,124,0,0,17,17,1645,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,98,101,7,-1,0,227,2001,828,0,0,17,17,1669,0,0,lime
101,101,101,0,152,0,0,0,0,0,0,17,2,202,2,304,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,386,0,0,0,0,0,0,17,1,101,1,386,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
101,101,101,0,266,0,0,0,0,0,0,17,1,101,1,266,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,99,101,6,-1,0,221,221,0,0,0,17,15,1491,0,0,lime
51,55,59,5,135,45,408717,408717,0,382914,382914,17,2,110,2,271,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,122,0,0,0,0,0,0,17,1,101,1,122,lime
101,101,101,0,-1,0,0,0,0,0,0,17,2,202,0,0,lime
77,108,124,27,-1,0,0,0,0,0,0,17,3,325,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,2,248,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,634,0,0,0,0,0,0,17,1,101,1,634,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,167,0,0,0,0,0,0,17,1,59,1,167,lime
101,101,101,0,566,0,0,0,0,0,0,17,2,202,2,1132,lime
77,85,101,13,-1,0,0,0,0,0,0,17,3,255,0,0,lime
62,72,84,5,103,37,1817,725086,184215,951,529415,17,30,2160,30,3092,DNS
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,218,0,0,0,0,0,0,17,3,303,1,218,lime
77,77,77,0,-1,0,0,0,0,0,0,17,1,77,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,61,0,0,0,0,0,0,17,2,202,2,122,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,636,0,0,0,0,0,0,17,1,101,1,636,lime
101,101,101,0,-1,0,74,218,101,0,0,17,5,505,0,0,lime
101,101,101,0,419,0,0,0,0,0,0,17,1,101,1,419,lime
101,101,101,0,638,0,0,0,0,0,0,17,1,101,1,638,lime
101,101,101,0,-1,0,0,0,0,0,0,17,5,505,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,108,124,27,-1,0,0,0,0,0,0,17,3,325,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,51,51,0,-1,0,0,0,0,0,0,17,1,51,0,0,lime
77,100,124,27,-1,0,0,0,0,0,0,17,4,402,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
59,59,59,0,167,0,0,0,0,0,0,17,1,59,1,167,lime
101,101,101,0,502,0,0,0,0,0,0,17,1,101,1,502,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
77,100,124,33,-1,0,0,0,0,0,0,17,2,201,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,77,77,0,-1,0,0,0,0,0,0,17,1,77,0,0,lime
77,97,101,9,-1,0,0,0,0,0,0,17,6,582,0,0,lime
101,236,375,156,279,309,0,0,0,0,0,17,4,946,3,839,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,108,124,27,287,0,501465,501465,0,0,0,17,3,325,1,287,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
51,55,59,5,135,45,436492,436492,0,392678,392678,17,2,110,2,271,lime
51,51,51,0,-1,0,324507,405346,10976,0,0,17,51,2601,0,0,lime
77,96,101,10,-1,0,0,0,0,0,0,17,10,962,0,0,lime
40,1391,1500,250,52,96,5561,79389,7762,1175,86990,6,293,407607,153,8060,lime
51,51,51,0,89,0,0,0,0,0,0,17,1,51,1,89,lime
101,101,101,0,-1,0,178,178,0,0,0,17,2,202,0,0,lime
101,301,502,283,345,345,0,0,0,0,0,17,2,603,2,691,lime
59,59,59,0,-1,0,0,0,0,0,0,17,1,59,0,0,lime
101,101,101,0,535,0,0,0,0,0,0,17,1,101,1,535,lime
77,77,77,0,-1,0,993213,993213,0,0,0,17,3,231,0,0,lime
77,89,101,16,-1,0,0,0,0,0,0,17,2,178,0,0,lime
40,1366,1492,264,48,67,3578,920485,276156,1262,920480,6,300,409803,293,14241,lime
77,108,124,27,287,0,501366,501366,0,0,0,17,3,325,1,287,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
77,100,124,33,199,0,0,0,0,0,0,17,2,201,1,199,lime
77,89,101,13,-1,0,0,0,0,0,0,17,4,356,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
124,124,124,0,-1,0,0,0,0,0,0,17,1,124,0,0,lime
101,101,101,0,-1,0,0,0,0,0,0,17,1,101,0,0,lime
