@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute min_bpktl numeric
@attribute max_bpktl numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute proto numeric
@attribute total_fvolume numeric
@attribute class {TELNET,FTP,HTTP,DNS,lime,localForwarding,remoteForwarding,scp,sftp,x11,shell}

@data
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,178,lime
77,61,61,0,0,17,402,lime
77,-1,-1,0,0,17,178,lime
77,515,515,0,0,17,201,lime
59,-1,-1,0,0,17,59,lime
77,236,236,0,0,17,201,lime
101,634,634,0,0,17,101,lime
77,-1,-1,0,0,17,402,lime
101,254,254,0,0,17,101,lime
52,52,172,226,66990,6,992,FTP
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,101,lime
40,40,1368,1395,58680,6,1284445,lime
77,-1,-1,0,0,17,178,lime
101,92,146,0,0,17,202,lime
40,40,1500,6,19623,6,12648,lime
101,146,182,19548,19548,17,303,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
59,-1,-1,0,0,17,59,lime
101,639,639,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,77,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,636,638,0,0,17,404,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,1958,lime
77,-1,-1,0,0,17,2670,lime
77,-1,-1,0,0,17,356,lime
101,634,636,12262,12262,17,909,lime
101,-1,-1,0,0,17,101,lime
101,101,635,0,0,17,739,lime
40,40,1500,6,19721,6,12728,lime
77,-1,-1,0,0,17,201,lime
101,636,637,0,0,17,707,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,2492,lime
101,634,634,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
57,112,112,0,0,17,57,lime
77,-1,-1,0,0,17,201,lime
59,-1,-1,0,0,17,59,lime
124,-1,-1,0,0,17,124,lime
101,246,610,0,0,17,202,lime
77,-1,-1,0,0,17,178,lime
101,-1,-1,0,0,17,101,lime
101,260,444,0,0,17,404,lime
40,40,1500,5,95168,6,102214,lime
77,-1,-1,0,0,17,77,lime
59,167,167,0,0,17,59,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,890,lime
77,-1,-1,0,0,17,178,lime
101,-1,-1,0,0,17,202,lime
51,103,168,0,0,17,110,lime
77,-1,-1,0,0,17,1068,lime
101,635,635,0,0,17,202,lime
77,634,634,0,0,17,201,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,77,lime
59,167,167,0,0,17,59,lime
101,200,344,0,0,17,303,lime
77,-1,-1,0,0,17,178,lime
101,471,471,0,0,17,101,lime
77,-1,-1,0,0,17,1068,lime
77,634,634,0,0,17,201,lime
101,639,639,0,0,17,101,lime
77,517,517,0,0,17,201,lime
77,-1,-1,0,0,17,77,lime
48,40,1310,1440,115133,6,3310689,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,201,lime
101,101,246,0,0,17,561,lime
77,634,634,0,0,17,201,lime
77,-1,-1,0,0,17,77,lime
124,-1,-1,0,0,17,124,lime
77,634,634,0,0,17,201,lime
59,-1,-1,0,0,17,59,lime
124,-1,-1,0,0,17,124,lime
77,293,552,0,0,17,402,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,77,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,201,lime
40,40,1500,6,77399,6,10528,lime
51,-1,-1,0,0,17,51,lime
77,-1,-1,0,0,17,178,lime
57,112,112,0,0,17,57,lime
77,-1,-1,0,0,17,77,lime
101,610,639,0,0,17,202,lime
58,72,248,861,60086,17,3119,DNS
101,182,248,0,0,17,202,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,462,lime
101,634,634,18823,18823,17,404,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,178,lime
101,637,637,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
124,-1,-1,0,0,17,124,lime
77,293,552,0,0,17,402,lime
77,-1,-1,0,0,17,2848,lime
59,-1,-1,0,0,17,59,lime
101,254,332,3572,3572,17,505,lime
77,-1,-1,0,0,17,178,lime
59,-1,-1,0,0,17,59,lime
124,-1,-1,0,0,17,124,lime
40,40,994,556,237273,6,3059004,lime
59,167,167,0,0,17,59,lime
124,-1,-1,0,0,17,124,lime
101,246,246,0,0,17,101,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,1424,lime
40,40,1017,160,85300,6,1625310,lime
77,-1,-1,0,0,17,201,lime
101,-1,-1,0,0,17,202,lime
101,446,446,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,201,lime
101,302,302,10719,10719,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,362,362,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,454,454,0,0,17,101,lime
101,68,68,0,0,17,202,lime
51,-1,-1,0,0,17,51,lime
101,608,608,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
101,-1,-1,0,0,17,303,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,201,lime
57,113,113,0,0,17,57,lime
101,332,362,5398,5398,17,303,lime
101,332,332,0,0,17,101,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,201,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,356,lime
101,-1,-1,0,0,17,101,lime
40,40,1492,6,117069,6,2013,lime
59,-1,-1,0,0,17,59,lime
101,634,634,0,0,17,303,lime
77,-1,-1,0,0,17,201,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,178,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,77,lime
101,598,633,0,0,17,202,lime
57,112,112,0,0,17,57,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,201,lime
77,517,517,0,0,17,201,lime
77,-1,-1,0,0,17,201,lime
101,636,636,0,0,17,101,lime
101,356,404,0,0,17,202,lime
59,-1,-1,0,0,17,59,lime
101,557,611,0,0,17,202,lime
51,-1,-1,0,0,17,51,lime
59,167,167,0,0,17,59,lime
101,-1,-1,0,0,17,101,lime
124,628,628,0,0,17,124,lime
59,-1,-1,0,0,17,59,lime
101,568,634,0,0,17,404,lime
59,-1,-1,0,0,17,59,lime
101,634,634,0,0,17,101,lime
77,634,634,0,0,17,201,lime
77,-1,-1,0,0,17,201,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,2492,lime
101,471,638,0,0,17,303,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
101,-1,-1,0,0,17,101,lime
59,-1,-1,0,0,17,59,lime
77,564,564,0,0,17,201,lime
77,-1,-1,0,0,17,201,lime
124,-1,-1,0,0,17,124,lime
101,261,427,0,0,17,303,lime
52,52,1492,18,384016,6,6383,lime
51,103,168,0,0,17,110,lime
77,-1,-1,0,0,17,2492,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,77,lime
51,103,168,0,0,17,110,lime
77,-1,-1,0,0,17,356,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,77,lime
40,40,882,1585,125831,6,136529,lime
60,72,238,874,159858,17,3181,DNS
101,514,639,0,0,17,808,lime
59,-1,-1,0,0,17,59,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
101,634,634,0,0,17,202,lime
40,40,668,1472,242789,6,679213,lime
59,167,167,0,0,17,59,lime
77,-1,-1,0,0,17,77,lime
124,-1,-1,0,0,17,124,lime
101,637,637,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
40,40,1500,6,203308,6,12034,lime
77,-1,-1,0,0,17,178,lime
101,621,621,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,77,lime
101,182,332,0,0,17,303,lime
77,-1,-1,0,0,17,1246,lime
77,-1,-1,0,0,17,77,lime
59,167,167,0,0,17,59,lime
77,293,552,0,0,17,402,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,356,lime
59,167,167,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,77,lime
101,212,332,6073,6073,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
59,167,167,0,0,17,59,lime
40,40,603,1624,129874,6,885927,lime
40,40,1492,7,189888,6,3166,lime
124,-1,-1,0,0,17,124,lime
101,500,500,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,201,lime
101,-1,-1,0,0,17,202,lime
101,308,504,0,0,17,202,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,77,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,201,lime
77,293,523,0,0,17,402,lime
101,634,634,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
101,-1,-1,0,0,17,101,lime
101,332,332,0,0,17,101,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,51,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,356,lime
77,-1,-1,0,0,17,2670,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,178,lime
101,302,302,0,0,17,202,lime
59,154,154,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,201,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,236,236,482359,482359,17,202,lime
77,-1,-1,0,0,17,77,lime
101,598,598,0,0,17,101,lime
101,-1,-1,0,0,17,303,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
59,167,167,0,0,17,59,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
59,168,168,0,0,17,59,lime
101,592,637,0,0,17,303,lime
59,167,167,0,0,17,59,lime
51,102,167,0,0,17,110,lime
77,-1,-1,0,0,17,178,lime
101,560,584,0,0,17,303,lime
101,633,633,0,0,17,101,lime
77,-1,-1,0,0,17,201,lime
101,-1,-1,0,0,17,101,lime
101,302,302,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,202,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,201,lime
59,154,154,0,0,17,59,lime
51,103,168,937136,937136,17,110,lime
59,167,167,0,0,17,59,lime
77,-1,-1,0,0,17,77,lime
77,564,564,0,0,17,201,lime
101,634,637,0,0,17,202,lime
59,-1,-1,0,0,17,59,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,890,lime
77,-1,-1,0,0,17,201,lime
57,-1,-1,0,0,17,57,lime
101,637,637,0,0,17,101,lime
40,40,1500,6,55790,6,5229,lime
101,634,634,0,0,17,303,lime
101,637,638,0,0,17,303,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,1424,lime
59,167,167,0,0,17,59,lime
59,168,168,0,0,17,59,lime
77,-1,-1,0,0,17,356,lime
51,102,167,0,0,17,110,lime
101,332,332,0,0,17,101,lime
77,-1,-1,0,0,17,201,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,77,lime
77,634,634,0,0,17,402,lime
40,40,1481,2017,40872,6,1444707,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,201,lime
101,300,300,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
59,72,190,863,95805,17,2864,DNS
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,178,lime
101,634,634,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,77,lime
101,634,634,0,0,17,101,lime
59,-1,-1,0,0,17,59,lime
51,89,89,0,0,17,51,lime
59,-1,-1,0,0,17,59,lime
101,61,61,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,77,lime
124,-1,-1,0,0,17,124,lime
51,113,113,205,97543,17,204,lime
101,621,621,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,356,lime
77,-1,-1,0,0,17,154,lime
101,634,634,0,0,17,202,lime
77,-1,-1,0,0,17,201,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,201,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,77,lime
124,-1,-1,0,0,17,124,lime
101,278,356,0,0,17,303,lime
77,-1,-1,0,0,17,2670,lime
57,111,111,0,0,17,57,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
57,113,113,0,0,17,57,lime
59,-1,-1,0,0,17,59,lime
61,-1,-1,0,0,17,61,lime
101,101,351,216,216,17,1245,lime
112,-1,-1,0,0,17,112,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
77,-1,-1,0,0,17,1780,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,201,lime
101,92,326,104,104,17,505,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,178,lime
77,61,61,0,0,17,402,lime
77,-1,-1,0,0,17,178,lime
77,515,515,0,0,17,201,lime
59,-1,-1,0,0,17,59,lime
77,236,236,0,0,17,201,lime
101,634,634,0,0,17,101,lime
77,-1,-1,0,0,17,402,lime
101,254,254,0,0,17,101,lime
52,52,172,226,66990,6,992,FTP
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,101,lime
40,40,1368,1395,58280,6,1335037,lime
77,-1,-1,0,0,17,178,lime
101,92,146,0,0,17,202,lime
101,146,182,19548,19548,17,303,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
59,-1,-1,0,0,17,59,lime
101,639,639,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,77,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,636,638,0,0,17,404,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,1958,lime
77,-1,-1,0,0,17,2670,lime
77,-1,-1,0,0,17,356,lime
101,634,636,12262,12262,17,909,lime
101,-1,-1,0,0,17,101,lime
101,101,635,0,0,17,739,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,167,167,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
51,103,168,0,0,17,110,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,154,154,0,0,17,59,lime
59,168,168,0,0,17,59,lime
59,167,167,0,0,17,59,lime
51,102,167,0,0,17,110,lime
59,154,154,0,0,17,59,lime
51,103,168,937136,937136,17,110,lime
59,167,167,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,168,168,0,0,17,59,lime
51,102,167,0,0,17,110,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
59,-1,-1,0,0,17,59,lime
51,103,168,0,0,17,110,lime
101,-1,-1,0,0,17,101,lime
51,103,168,0,0,17,110,lime
59,-1,-1,0,0,17,59,lime
101,-1,-1,0,0,17,101,lime
51,113,113,205,97543,17,204,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,201,lime
101,636,637,0,0,17,707,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,2492,lime
101,634,634,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
57,112,112,0,0,17,57,lime
77,-1,-1,0,0,17,201,lime
124,-1,-1,0,0,17,124,lime
101,246,610,0,0,17,202,lime
77,-1,-1,0,0,17,178,lime
101,-1,-1,0,0,17,101,lime
101,260,444,0,0,17,404,lime
40,40,1500,5,94829,6,104446,lime
77,-1,-1,0,0,17,77,lime
59,167,167,0,0,17,59,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,890,lime
77,-1,-1,0,0,17,178,lime
101,-1,-1,0,0,17,202,lime
77,-1,-1,0,0,17,1068,lime
101,635,635,0,0,17,202,lime
77,634,634,0,0,17,201,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,77,lime
59,167,167,0,0,17,59,lime
101,200,344,0,0,17,303,lime
77,-1,-1,0,0,17,178,lime
101,471,471,0,0,17,101,lime
77,-1,-1,0,0,17,1068,lime
77,634,634,0,0,17,201,lime
101,639,639,0,0,17,101,lime
77,517,517,0,0,17,201,lime
77,-1,-1,0,0,17,77,lime
48,40,1310,1440,115425,6,3399509,lime
77,-1,-1,0,0,17,201,lime
101,101,246,0,0,17,561,lime
77,634,634,0,0,17,201,lime
77,-1,-1,0,0,17,77,lime
124,-1,-1,0,0,17,124,lime
77,634,634,0,0,17,201,lime
59,-1,-1,0,0,17,59,lime
124,-1,-1,0,0,17,124,lime
77,293,552,0,0,17,402,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,201,lime
40,40,1500,6,80860,6,13408,lime
51,-1,-1,0,0,17,51,lime
77,-1,-1,0,0,17,178,lime
57,112,112,0,0,17,57,lime
77,-1,-1,0,0,17,77,lime
101,610,639,0,0,17,202,lime
58,72,248,861,60086,17,3119,DNS
101,182,248,0,0,17,202,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,462,lime
101,634,634,18823,18823,17,404,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,178,lime
101,637,637,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
124,-1,-1,0,0,17,124,lime
77,293,552,0,0,17,402,lime
77,-1,-1,0,0,17,2848,lime
101,254,374,3572,3572,17,606,lime
77,-1,-1,0,0,17,178,lime
124,-1,-1,0,0,17,124,lime
40,40,994,556,234838,6,3126460,lime
124,-1,-1,0,0,17,124,lime
101,246,246,0,0,17,101,lime
77,-1,-1,0,0,17,1424,lime
40,40,1017,160,85539,6,1667470,lime
77,-1,-1,0,0,17,201,lime
101,446,446,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,201,lime
101,302,302,10719,10719,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,362,362,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,454,454,0,0,17,101,lime
101,68,68,0,0,17,202,lime
51,-1,-1,0,0,17,51,lime
101,608,608,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
101,-1,-1,0,0,17,303,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,201,lime
57,113,113,0,0,17,57,lime
101,332,362,5398,5398,17,303,lime
101,332,332,0,0,17,101,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,201,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,356,lime
101,-1,-1,0,0,17,101,lime
40,40,1492,6,117069,6,2013,lime
101,634,634,0,0,17,303,lime
77,-1,-1,0,0,17,201,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,77,lime
101,598,633,0,0,17,202,lime
57,112,112,0,0,17,57,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,201,lime
77,517,517,0,0,17,201,lime
77,-1,-1,0,0,17,201,lime
101,636,636,0,0,17,101,lime
101,356,404,0,0,17,202,lime
101,557,611,0,0,17,202,lime
51,-1,-1,0,0,17,51,lime
59,167,167,0,0,17,59,lime
101,-1,-1,0,0,17,101,lime
124,628,628,0,0,17,124,lime
101,568,634,0,0,17,404,lime
101,634,634,0,0,17,101,lime
77,634,634,0,0,17,201,lime
77,-1,-1,0,0,17,201,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,2492,lime
101,471,638,0,0,17,303,lime
59,-1,-1,0,0,17,59,lime
101,-1,-1,0,0,17,101,lime
77,564,564,0,0,17,201,lime
77,-1,-1,0,0,17,201,lime
124,-1,-1,0,0,17,124,lime
101,261,427,0,0,17,303,lime
52,52,1492,18,384016,6,6383,lime
77,-1,-1,0,0,17,2492,lime
59,-1,-1,0,0,17,59,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,356,lime
77,-1,-1,0,0,17,77,lime
40,40,882,1585,125831,6,136529,lime
60,72,238,874,159858,17,3181,DNS
101,514,639,0,0,17,808,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
101,634,634,0,0,17,202,lime
40,40,668,1472,242789,6,679213,lime
59,167,167,0,0,17,59,lime
77,-1,-1,0,0,17,77,lime
124,-1,-1,0,0,17,124,lime
101,637,637,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
40,40,1500,6,205395,6,12994,lime
77,-1,-1,0,0,17,178,lime
101,621,621,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,77,lime
101,182,332,0,0,17,303,lime
77,-1,-1,0,0,17,1246,lime
77,-1,-1,0,0,17,77,lime
59,167,167,0,0,17,59,lime
77,293,552,0,0,17,402,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,356,lime
59,167,167,0,0,17,59,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,77,lime
101,212,332,6073,6073,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
59,167,167,0,0,17,59,lime
40,40,603,1624,132475,6,911223,lime
40,40,1492,7,189888,6,3166,lime
124,-1,-1,0,0,17,124,lime
101,500,500,0,0,17,202,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,201,lime
101,-1,-1,0,0,17,202,lime
101,308,504,0,0,17,202,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,77,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,201,lime
77,293,523,0,0,17,402,lime
101,634,634,0,0,17,101,lime
77,-1,-1,0,0,17,178,lime
101,-1,-1,0,0,17,101,lime
101,332,332,0,0,17,101,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,51,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,356,lime
77,-1,-1,0,0,17,2670,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,178,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,178,lime
101,302,302,0,0,17,202,lime
77,-1,-1,0,0,17,201,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,236,236,482359,482359,17,202,lime
77,-1,-1,0,0,17,77,lime
101,598,598,0,0,17,101,lime
101,-1,-1,0,0,17,303,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,101,lime
59,167,167,0,0,17,59,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,248,lime
101,592,637,0,0,17,303,lime
77,-1,-1,0,0,17,178,lime
101,560,584,0,0,17,303,lime
101,633,633,0,0,17,101,lime
77,-1,-1,0,0,17,201,lime
101,-1,-1,0,0,17,101,lime
101,302,302,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
77,-1,-1,0,0,17,77,lime
77,-1,-1,0,0,17,77,lime
101,-1,-1,0,0,17,202,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,77,lime
77,564,564,0,0,17,201,lime
101,634,637,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,890,lime
77,-1,-1,0,0,17,201,lime
57,-1,-1,0,0,17,57,lime
101,637,637,0,0,17,101,lime
40,40,1500,6,53601,6,5789,lime
101,634,634,0,0,17,303,lime
101,637,638,0,0,17,303,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,1424,lime
59,167,167,0,0,17,59,lime
77,-1,-1,0,0,17,356,lime
101,332,332,0,0,17,101,lime
77,-1,-1,0,0,17,201,lime
77,-1,-1,0,0,17,77,lime
77,634,634,0,0,17,402,lime
101,374,374,0,0,17,101,lime
40,40,1481,2017,40912,6,1486867,lime
101,-1,-1,0,0,17,101,lime
77,-1,-1,0,0,17,201,lime
